0 , 2.8254035992913913E-4 , 1
1 , 2.84443383655566E-4 , 1
2 , 2.86355312392039E-4 , 1
3 , 2.8827615357263336E-4 , 1
4 , 2.9020591431479616E-4 , 1
5 , 2.9214460141683185E-4 , 1
6 , 2.940922213553936E-4 , 1
7 , 2.9604878028297905E-4 , 1
8 , 2.9801428402543174E-4 , 1
9 , 2.99988738079449E-4 , 1
10 , 3.019721476100947E-4 , 1
11 , 3.039645174483195E-4 , 1
12 , 3.0596585208848625E-4 , 1
13 , 3.0797615568590347E-4 , 1
14 , 3.099954320543647E-4 , 1
15 , 3.120236846636956E-4 , 1
16 , 3.1406091663730844E-4 , 1
17 , 3.161071307497644E-4 , 1
18 , 3.1816232942434385E-4 , 1
19 , 3.202265147306243E-4 , 1
20 , 3.2229968838206816E-4 , 1
21 , 3.2438185173361744E-4 , 1
22 , 3.264730057792989E-4 , 1
23 , 3.285731511498381E-4 , 1
24 , 3.3068228811028216E-4 , 1
25 , 3.328004165576335E-4 , 1
26 , 3.3492753601849267E-4 , 1
27 , 3.370636456467117E-4 , 1
28 , 3.392087442210584E-4 , 1
29 , 3.413628301428907E-4 , 1
30 , 3.4352590143384284E-4 , 1
31 , 3.4569795573352217E-4 , 1
32 , 3.4787899029721796E-4 , 1
33 , 3.500690019936219E-4 , 1
34 , 3.522679873025607E-4 , 1
35 , 3.54475942312741E-4 , 1
36 , 3.5669286271950725E-4 , 1
37 , 3.589187438226116E-4 , 1
38 , 3.611535805239984E-4 , 1
39 , 3.6339736732560044E-4 , 1
40 , 3.656500983271501E-4 , 1
41 , 3.67911767224004E-4 , 1
42 , 3.701823673049816E-4 , 1
43 , 3.724618914502191E-4 , 1
44 , 3.7475033212903687E-4 , 1
45 , 3.7704768139782313E-4 , 1
46 , 3.793539308979324E-4 , 1
47 , 3.816690718535986E-4 , 1
48 , 3.839930950698659E-4 , 1
49 , 3.863259909305337E-4 , 1
50 , 3.8866774939611925E-4 , 1
51 , 3.910183600018362E-4 , 1
52 , 3.933778118555904E-4 , 1
53 , 3.9574609363599245E-4 , 1
54 , 3.9812319359038836E-4 , 1
55 , 4.005090995329072E-4 , 1
56 , 4.029037988425265E-4 , 1
57 , 4.0530727846115717E-4 , 1
58 , 4.077195248917451E-4 , 1
59 , 4.101405241963932E-4 , 1
60 , 4.125702619945013E-4 , 1
61 , 4.1500872346092574E-4 , 1
62 , 4.1745589332415863E-4 , 1
63 , 4.199117558645264E-4 , 1
64 , 4.223762949124092E-4 , 1
65 , 4.248494938464801E-4 , 1
66 , 4.273313355919649E-4 , 1
67 , 4.2982180261892303E-4 , 1
68 , 4.323208769405494E-4 , 1
69 , 4.3482854011149807E-4 , 1
70 , 4.3734477322622653E-4 , 1
71 , 4.398695569173635E-4 , 1
72 , 4.424028713540971E-4 , 1
73 , 4.44944696240587E-4 , 1
74 , 4.474950108143986E-4 , 1
75 , 4.500537938449599E-4 , 1
76 , 4.526210236320419E-4 , 1
77 , 4.55196678004263E-4 , 1
78 , 4.577807343176164E-4 , 1
79 , 4.6037316945402083E-4 , 1
