784,0
296,0
781,0
298,0
786,0
304,0
306,0
788,0
782,0
775,0
296,0
21,1
310,0
782,0
56,1
782,0
781,0
270,0
307,0
63,1
304,0
775,0
310,0
787,0
299,0
310,0
298,0
784,0
300,0
309,0
271,0
784,0
271,0
783,0
297,0
301,0
783,0
302,0
308,0
71,1
788,0
787,0
310,0
27,1
299,0
299,0
786,0
781,0
310,0
300,0
299,0
787,0
90,1
308,0
273,0
782,0
786,0
28,1
21,1
268,0
787,0
310,0
309,0
782,0
299,0
299,0
788,0
787,0
783,0
297,0
784,0
780,0
782,0
786,0
784,0
298,0
300,0
303,0
782,0
291,0
785,0
301,0
781,0
785,0
787,0
292,0
782,0
266,0
303,0
788,0
788,0
305,0
299,0
296,0
76,1
786,0
277,0
309,0
785,0
300,0
305,0
785,0
300,0
784,0
786,0
781,0
305,0
781,0
783,0
784,0
273,0
298,0
785,0
292,0
786,0
299,0
781,0
296,0
299,0
310,0
781,0
786,0
783,0
273,0
782,0
306,0
310,0
304,0
297,0
782,0
784,0
784,0
310,0
267,0
786,0
278,0
304,0
32,1
308,0
305,0
278,0
725,0
28,1
786,0
309,0
310,0
300,0
309,0
782,0
782,0
278,0
100,1
301,0
301,0
298,0
304,0
299,0
787,0
788,0
298,0
31,1
298,0
784,0
297,0
27,1
308,0
779,0
786,0
782,0
298,0
305,0
783,0
302,0
309,0
785,0
787,0
784,0
302,0
271,0
269,0
296,0
299,0
307,0
782,0
781,0
38,1
310,0
784,0
298,0
295,0
303,0
781,0
305,0
784,0
296,0
788,0
271,0
782,0
299,0
782,0
784,0
302,0
310,0
298,0
784,0
309,0
297,0
304,0
781,0
785,0
303,0
309,0
300,0
29,1
77,1
306,0
782,0
780,0
306,0
301,0
306,0
309,0
785,0
786,0
308,0
305,0
787,0
786,0
43,1
785,0
787,0
306,0
786,0
310,0
308,0
305,0
784,0
23,1
292,0
787,0
296,0
782,0
41,1
784,0
781,0
787,0
300,0
781,0
784,0
781,0
298,0
29,1
785,0
297,0
788,0
787,0
301,0
783,0
788,0
786,0
788,0
70,1
785,0
310,0
783,0
305,0
785,0
298,0
35,1
299,0
788,0
786,0
310,0
302,0
787,0
783,0
298,0
786,0
787,0
21,1
306,0
295,0
305,0
788,0
784,0
298,0
783,0
308,0
787,0
296,0
786,0
783,0
782,0
45,1
302,0
781,0
787,0
276,0
21,1
783,0
300,0
60,1
301,0
784,0
782,0
784,0
298,0
782,0
298,0
781,0
73,1
784,0
288,0
787,0
301,0
303,0
781,0
296,0
305,0
784,0
305,0
786,0
306,0
293,0
273,0
274,0
783,0
304,0
781,0
782,0
309,0
787,0
787,0
65,1
305,0
781,0
784,0
785,0
28,1
784,0
15,1
309,0
783,0
786,0
309,0
265,0
301,0
301,0
788,0
784,0
782,0
784,0
783,0
784,0
310,0
303,0
310,0
24,1
299,0
780,0
308,0
786,0
733,0
774,0
274,0
299,0
298,0
782,0
786,0
787,0
782,0
787,0
788,0
785,0
303,0
783,0
305,0
300,0
307,0
45,1
300,0
304,0
780,0
309,0
71,1
309,0
786,0
786,0
302,0
304,0
785,0
786,0
296,0
299,0
788,0
310,0
783,0
779,0
275,0
783,0
293,0
782,0
787,0
296,0
306,0
307,0
785,0
784,0
786,0
41,1
299,0
292,0
782,0
304,0
782,0
782,0
296,0
782,0
785,0
273,0
782,0
784,0
306,0
786,0
68,1
782,0
305,0
785,0
787,0
784,0
106,1
298,0
309,0
273,0
787,0
310,0
309,0
784,0
296,0
783,0
786,0
301,0
787,0
299,0
310,0
304,0
783,0
782,0
300,0
788,0
781,0
786,0
303,0
50,1
309,0
781,0
131,1
309,0
787,0
788,0
785,0
298,0
299,0
305,0
308,0
785,0
310,0
298,0
787,0
782,0
784,0
296,0
272,0
786,0
787,0
788,0
783,0
709,0
782,0
301,0
273,0
68,1
310,0
25,1
305,0
33,1
280,0
781,0
785,0
783,0
273,0
784,0
305,0
782,0
301,0
784,0
41,1
787,0
309,0
299,0
787,0
780,0
299,0
782,0
306,0
32,1
299,0
784,0
305,0
302,0
270,0
786,0
305,0
782,0
16,1
786,0
310,0
301,0
302,0
781,0
302,0
782,0
783,0
786,0
302,0
773,0
296,0
786,0
785,0
29,1
781,0
301,0
299,0
38,1
786,0
788,0
780,0
167,0
785,0
308,0
787,0
302,0
788,0
308,0
783,0
44,1
785,0
309,0
300,0
305,0
296,0
310,0
301,0
773,0
304,0
784,0
788,0
786,0
301,0
787,0
296,0
782,0
787,0
23,1
784,0
781,0
78,1
278,0
297,0
785,0
147,1
783,0
297,0
781,0
277,0
787,0
781,0
787,0
309,0
782,0
784,0
268,0
30,1
299,0
57,1
787,0
785,0
310,0
306,0
783,0
309,0
305,0
79,1
784,0
300,0
309,0
299,0
787,0
304,0
274,0
294,0
296,0
787,0
23,1
786,0
27,1
309,0
780,0
785,0
787,0
41,1
296,0
308,0
22,1
297,0
780,0
300,0
277,0
788,0
302,0
309,0
15,1
296,0
784,0
306,0
29,1
781,0
782,0
787,0
23,1
15,1
43,1
786,0
309,0
788,0
304,0
784,0
302,0
788,0
46,1
787,0
788,0
782,0
308,0
785,0
308,0
785,0
788,0
788,0
787,0
782,0
310,0
787,0
308,0
771,0
305,0
781,0
732,0
22,1
788,0
304,0
788,0
781,0
302,0
787,0
306,0
784,0
781,0
307,0
29,1
308,0
788,0
303,0
305,0
309,0
783,0
783,0
298,0
785,0
299,0
310,0
308,0
302,0
779,0
22,1
310,0
787,0
735,0
281,0
309,0
787,0
298,0
788,0
785,0
51,1
299,0
305,0
782,0
309,0
787,0
788,0
785,0
781,0
30,1
297,0
787,0
279,0
785,0
784,0
304,0
306,0
787,0
296,0
298,0
307,0
308,0
787,0
305,0
304,0
781,0
309,0
310,0
784,0
309,0
299,0
785,0
306,0
782,0
783,0
43,1
309,0
302,0
298,0
271,0
782,0
31,1
783,0
300,0
787,0
787,0
298,0
787,0
70,1
780,0
786,0
783,0
784,0
26,1
785,0
301,0
77,1
298,0
309,0
273,0
274,0
782,0
309,0
306,0
305,0
785,0
308,0
301,0
300,0
296,0
305,0
308,0
296,0
302,0
302,0
788,0
302,0
300,0
296,0
299,0
301,0
297,0
785,0
787,0
268,0
786,0
300,0
304,0
782,0
285,0
780,0
42,1
785,0
310,0
298,0
276,0
782,0
787,0
296,0
270,0
302,0
15,1
301,0
298,0
784,0
299,0
309,0
291,0
42,1
294,0
298,0
787,0
309,0
306,0
296,0
305,0
781,0
788,0
70,1
301,0
304,0
305,0
309,0
785,0
297,0
617,0
299,0
301,0
781,0
308,0
25,1
298,0
302,0
788,0
784,0
786,0
305,0
784,0
305,0
783,0
307,0
784,0
786,0
296,0
785,0
787,0
301,0
309,0
782,0
784,0
785,0
786,0
302,0
787,0
296,0
309,0
781,0
783,0
310,0
308,0
782,0
305,0
782,0
304,0
310,0
304,0
308,0
782,0
785,0
234,0
783,0
784,0
782,0
786,0
309,0
301,0
79,1
299,0
783,0
296,0
301,0
38,1
280,0
298,0
305,0
783,0
787,0
310,0
783,0
308,0
308,0
273,0
295,0
299,0
304,0
310,0
783,0
788,0
784,0
298,0
308,0
785,0
301,0
309,0
786,0
780,0
782,0
273,0
278,0
292,0
23,1
241,0
310,0
783,0
785,0
278,0
782,0
787,0
784,0
310,0
308,0
784,0
308,0
781,0
786,0
780,0
277,0
289,0
306,0
788,0
783,0
48,1
30,1
782,0
306,0
779,0
782,0
782,0
303,0
788,0
299,0
300,0
783,0
784,0
785,0
788,0
278,0
256,0
272,0
782,0
94,1
782,0
787,0
298,0
300,0
784,0
291,0
781,0
774,0
310,0
43,1
37,1
299,0
786,0
785,0
308,0
302,0
785,0
277,0
784,0
782,0
47,1
304,0
305,0
302,0
23,1
781,0
784,0
309,0
300,0
306,0
306,0
279,0
785,0
783,0
786,0
785,0
784,0
787,0
787,0
783,0
783,0
298,0
308,0
305,0
785,0
94,1
783,0
275,0
299,0
309,0
783,0
784,0
296,0
785,0
20,1
785,0
780,0
271,0
786,0
296,0
270,0
291,0
787,0
305,0
304,0
309,0
305,0
784,0
784,0
305,0
299,0
784,0
298,0
302,0
781,0
788,0
297,0
301,0
785,0
300,0
303,0
302,0
785,0
785,0
303,0
310,0
299,0
787,0
787,0
787,0
299,0
785,0
298,0
787,0
781,0
785,0
751,0
17,1
786,0
270,0
785,0
309,0
296,0
299,0
782,0
785,0
785,0
781,0
786,0
785,0
787,0
785,0
300,0
299,0
53,1
309,0
298,0
299,0
784,0
782,0
782,0
272,0
782,0
787,0
303,0
301,0
783,0
292,0
305,0
787,0
85,1
309,0
787,0
309,0
783,0
307,0
781,0
301,0
782,0
303,0
785,0
310,0
308,0
305,0
301,0
299,0
309,0
267,0
101,1
310,0
788,0
308,0
785,0
304,0
784,0
783,0
787,0
22,1
309,0
27,1
277,0
779,0
31,1
304,0
310,0
106,1
304,0
785,0
782,0
302,0
280,0
788,0
276,0
305,0
301,0
267,0
306,0
785,0
273,0
785,0
308,0
788,0
785,0
784,0
28,1
787,0
299,0
297,0
301,0
788,0
787,0
310,0
781,0
783,0
301,0
785,0
300,0
784,0
782,0
80,1
786,0
304,0
73,1
310,0
787,0
274,0
788,0
309,0
309,0
305,0
781,0
305,0
77,1
788,0
784,0
786,0
787,0
781,0
21,1
787,0
305,0
783,0
783,0
783,0
74,1
787,0
781,0
785,0
787,0
27,1
295,0
309,0
310,0
310,0
783,0
298,0
783,0
782,0
28,1
308,0
736,0
787,0
292,0
300,0
303,0
28,1
309,0
297,0
782,0
310,0
42,1
296,0
786,0
782,0
787,0
305,0
21,1
40,1
300,0
783,0
310,0
299,0
65,1
391,0
299,0
785,0
298,0
783,0
786,0
301,0
308,0
787,0
300,0
297,0
309,0
779,0
788,0
779,0
296,0
298,0
301,0
782,0
310,0
273,0
783,0
786,0
784,0
48,1
296,0
298,0
24,1
782,0
56,1
47,1
782,0
782,0
276,0
298,0
783,0
788,0
784,0
299,0
305,0
289,0
783,0
306,0
782,0
309,0
784,0
787,0
304,0
296,0
20,1
782,0
781,0
788,0
301,0
784,0
299,0
782,0
309,0
787,0
306,0
305,0
306,0
784,0
785,0
780,0
310,0
310,0
786,0
783,0
782,0
784,0
787,0
22,1
784,0
295,0
301,0
298,0
43,1
787,0
781,0
781,0
301,0
779,0
299,0
299,0
301,0
787,0
785,0
72,1
783,0
787,0
782,0
784,0
24,1
783,0
781,0
787,0
784,0
306,0
784,0
783,0
788,0
782,0
786,0
783,0
309,0
298,0
785,0
301,0
295,0
786,0
304,0
787,0
27,1
784,0
310,0
297,0
302,0
310,0
301,0
295,0
27,1
308,0
785,0
784,0
300,0
278,0
303,0
775,0
787,0
305,0
298,0
786,0
267,0
784,0
787,0
309,0
782,0
303,0
773,0
787,0
301,0
298,0
75,1
306,0
787,0
781,0
27,1
782,0
304,0
781,0
787,0
310,0
781,0
783,0
784,0
785,0
785,0
295,0
68,1
787,0
307,0
783,0
785,0
781,0
291,0
298,0
783,0
49,1
788,0
305,0
309,0
304,0
31,1
785,0
787,0
783,0
783,0
74,1
782,0
782,0
310,0
310,0
301,0
309,0
783,0
301,0
780,0
296,0
785,0
781,0
298,0
310,0
781,0
273,0
787,0
302,0
30,1
309,0
310,0
296,0
269,0
48,1
292,0
305,0
783,0
785,0
785,0
784,0
788,0
781,0
787,0
787,0
787,0
257,0
753,0
781,0
32,1
296,0
785,0
308,0
307,0
53,1
782,0
782,0
305,0
305,0
785,0
296,0
775,0
783,0
787,0
785,0
309,0
784,0
299,0
787,0
23,1
782,0
299,0
783,0
71,1
298,0
308,0
302,0
305,0
785,0
309,0
306,0
309,0
782,0
310,0
299,0
787,0
24,1
780,0
784,0
786,0
277,0
309,0
309,0
782,0
783,0
305,0
783,0
301,0
301,0
305,0
788,0
299,0
301,0
786,0
79,1
785,0
784,0
298,0
786,0
308,0
786,0
787,0
298,0
302,0
304,0
782,0
783,0
781,0
787,0
303,0
303,0
310,0
302,0
783,0
787,0
787,0
301,0
784,0
785,0
782,0
295,0
781,0
781,0
301,0
783,0
310,0
310,0
308,0
305,0
309,0
300,0
786,0
787,0
781,0
785,0
785,0
786,0
784,0
786,0
787,0
276,0
787,0
788,0
299,0
305,0
788,0
275,0
296,0
782,0
785,0
784,0
784,0
305,0
787,0
39,1
23,1
781,0
784,0
279,0
628,0
783,0
305,0
273,0
306,0
298,0
783,0
786,0
786,0
298,0
309,0
298,0
297,0
303,0
296,0
787,0
783,0
550,0
781,0
784,0
782,0
782,0
295,0
306,0
277,0
278,0
787,0
782,0
303,0
781,0
785,0
305,0
295,0
308,0
783,0
780,0
43,1
310,0
306,0
309,0
785,0
787,0
81,1
299,0
785,0
299,0
788,0
299,0
784,0
783,0
783,0
783,0
784,0
783,0
783,0
783,0
783,0
298,0
297,0
299,0
298,0
783,0
299,0
295,0
783,0
784,0
308,0
296,0
299,0
785,0
88,1
785,0
304,0
310,0
310,0
308,0
786,0
783,0
786,0
786,0
782,0
786,0
310,0
273,0
298,0
276,0
783,0
786,0
784,0
787,0
299,0
296,0
273,0
309,0
296,0
763,0
298,0
302,0
784,0
310,0
310,0
300,0
786,0
22,1
787,0
780,0
301,0
782,0
785,0
786,0
310,0
310,0
310,0
309,0
787,0
782,0
30,1
309,0
308,0
782,0
787,0
786,0
782,0
296,0
782,0
278,0
292,0
309,0
301,0
785,0
786,0
783,0
780,0
298,0
73,1
785,0
273,0
98,1
784,0
780,0
787,0
310,0
783,0
784,0
298,0
787,0
784,0
305,0
787,0
786,0
787,0
785,0
27,1
57,1
300,0
297,0
310,0
781,0
66,1
298,0
310,0
298,0
309,0
309,0
309,0
783,0
785,0
26,1
295,0
36,1
304,0
297,0
304,0
308,0
299,0
786,0
787,0
784,0
787,0
309,0
784,0
733,0
297,0
785,0
786,0
784,0
305,0
782,0
782,0
51,1
786,0
299,0
309,0
788,0
,
